,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
13113,17.5443,48.0293,56.6958,47.2554,34.158,9.0,41.1437,14.2444,11.8632,2.32009,6.65682,20.6894,63.2697,56.5387,70.4411,25.1106,20.1441,12.2169,90.3538,26.2667,6.0,67.8467,89.5973,62.7923,13.089,7.0,50.1598,14.0,27.4463,87.9167,40.2159,71.402,18.0,47.0682,25.2517,29.0,49.8346,58.3919,28.123,22.3114,29.4048,70.62,8.93422,27.1962,20.5116,30.9289,26.6189,52.4914,22.23,3.05175,40.3388,47.4266,16.7929,19.0,24.509,28.1518,15.9318,3.81346,41.0866,7.3384,27.3823,18.6325,48.2875,27.2016,42.4911,41.1838,24.4766,18.2396,25.3268,8.0,19.6208,9.09195,4.0,11.6407,12.9314,53.6961,67.852,20.6198,4.65425,113.795,7.0,32.2331,14.0,58.8098,23.0141,15.8513,3.0,4.0,15.4467,4.0,18.0402,16.9893,3.0,13.2272,29.6892,XM_005245551.5,2883.19064,23.26096211997447,30.34937515789473,0.7664395724444968,96
18414,1009.39,2867.04,1433.82,2858.38,1644.8,4.87317,2747.27,760.817,664.097,92.8037,344.774,1096.21,3113.36,2820.5,3325.87,1422.04,664.6239999999999,584.349,5688.19,1629.72,25.6149,4556.26,5261.3,3156.37,1103.11,21.2422,3699.91,2.62984,2090.63,154.415,2420.72,326.001,63.9433,1490.58,307.655,190.363,3700.54,4728.88,773.539,1178.29,1194.93,2076.2,419.73,3036.8,1276.99,1312.95,2522.46,3311.09,1070.23,182.71200000000002,3088.8,3000.96,380.476,190.418,1688.45,2623.68,1187.19,110.96700000000001,2850.32,306.665,156.247,909.3710000000001,2838.4,1152.99,2765.98,2358.68,1474.01,1364.47,1495.53,42.1147,2149.33,368.336,215.076,245.372,303.481,2104.39,2634.42,544.594,213.327,5605.21,58.0083,2308.08,9.82744,3296.54,1842.48,1060.45,18.3663,27.4137,1056.57,69.6063,1088.74,617.8330000000001,55.2175,2263.54,1715.64,NR_125368.1,146286.58035000006,1390.6454526425405,1539.8587405263165,0.9030993662231799,96
24148,48.4194,490.63800000000003,74.2008,124.176,32.354,1.40078,79.8943,25.1328,32.3151,6.754,18.2313,45.8142,95.4945,99.0594,512.186,53.6606,21.0372,23.3696,630.943,64.1055,0.805179,130.423,593.503,721.931,51.8703,0.56291,129.475,0.32284,76.0319,6.25785,405.55300000000005,11.2104,4.25683,298.112,17.3272,38.9838,127.57,149.317,34.0118,39.0678,1.09109,65.4545,25.7374,92.3942,42.8934,327.522,93.0703,129.558,227.179,10.3204,96.289,113.088,21.8534,11.9129,56.118,98.7629,50.0452,6.32371,102.495,19.7231,9.08008,50.2687,108.5,56.7571,114.053,12.9457,46.7547,56.1902,67.9631,4.639530000000001,87.7914,12.6938,12.1315,11.3192,12.6413,95.5156,87.3199,29.4129,12.706,209.12400000000002,5.52416,76.293,1.33697,540.268,81.7924,39.2443,0.267404,0.8797379999999999,55.7173,5.0625599999999995,56.1277,31.4277,3.56448,82.0875,71.8854,NR_073367.2,9056.897110999998,145.72848363215218,95.33575906315788,1.528581563352427,96
156642,0.00984737,0.00982448,0.00977533,0.06862810000000001,0.266563,0.00982894,0.00985684,0.00982869,0.00986234,0.00984861,0.00976044,0.00633268,0.00978383,0.00987142,97.6227,0.00987325,0.00279614,0.00984604,0.00984843,0.00982867,0.00986519,0.00983579,0.00985535,0.00978437,0.00986658,0.00983896,0.00984526,0.00402037,0.00534113,0.00983889,0.00981409,0.00554667,0.00981244,0.00327357,0.00982266,0.00983916,0.00985106,0.00691242,0.00962496,0.00976712,0.262228,0.00976345,0.00977554,0.00978917,0.00645315,0.00976404,0.00984435,103.697,0.00981809,0.00983024,0.00985956,0.374102,0.00985415,0.00978856,0.109699,0.00986288,0.00982032,0.00986003,0.00982644,0.00983578,0.0097566,4.23937,0.21709499999999998,0.00985758,0.5605680000000001,0.00985673,0.0066922,0.0098472,0.00819463,5.06126e-06,0.00979039,0.009811799999999999,0.00977552,0.00986574,0.00981378,0.0788034,0.00985846,0.00986841,0.00976458,0.00623928,0.00982751,0.00787407,0.00983255,161.759,0.00976152,0.00982753,0.00984579,0.00982362,0.00981329,0.00986444,0.00979996,0.00979897,0.00458288,0.00975517,0.00968747,NR_110456.2,370.00756452126,21.88625463671203,3.894816468644842,5.619328872851128,96
133664,502.994,2024.91,1536.98,1051.98,1112.93,7.0,1548.95,349.0,332.0,55.9595,287.0,682.9860000000001,2214.95,2590.96,3412.92,733.988,485.0,357.0,2310.88,599.985,7.0,2340.9,2438.93,3684.98,792.9630000000001,12.0,1848.95,3.0,1050.97,67.0,1086.97,217.0,42.0,920.988,164.0,98.9894,2265.95,5413.95,1257.99,680.9860000000001,601.989,720.949,200.0,1002.92,439.975,678.935,1131.98,1232.97,414.98199999999997,177.0,850.919,1633.98,240.99400000000003,192.0,970.941,1433.97,487.94800000000004,46.0,1162.87,350.0,195.0,616.0,1057.92,630.984,1214.94,767.9580000000001,599.9580000000001,593.993,1409.0,45.0,718.967,140.965,94.9759,105.0,129.0,1765.94,1016.98,263.985,119.0,2663.92,63.0,1405.98,6.0,1461.96,700.952,458.974,13.0,21.0,585.0,68.0,1249.0,625.977,64.0,821.946,694.956,NR_033770.1,82954.4418,917.4859149529323,873.2046505263158,1.05071121002382,96
18513,0.138382,232.18400000000003,113.876,237.859,0.12468199999999999,0.0605226,123.8,0.147171,82.0745,47.0443,0.082648,113.846,118.385,118.87299999999999,0.238542,237.503,90.1077,0.0963682,117.35600000000001,0.23293699999999998,0.0221507,234.86900000000003,0.19134500000000002,381.829,0.15546400000000002,0.042013999999999996,116.15,0.0228468,115.632,0.0734334,113.851,0.0409759,9.657969999999999,0.08895139999999999,0.0842279,0.0686929,123.086,632.066,0.148901,115.741,0.131143,116.52799999999999,0.0815034,0.148405,0.08996610000000001,0.127711,437.353,261.82,0.11334000000000001,0.09566469999999999,258.297,351.82099999999997,0.0912283,0.0855713,118.40799999999999,0.20210799999999998,0.257052,0.0414265,39.0732,0.655518,0.06080700000000001,118.181,243.465,0.122627,116.23700000000001,0.700573,115.852,457.86400000000003,0.14944000000000002,0.0616398,120.85799999999999,0.09822310000000001,0.0710522,0.0722907,4.79815,115.587,118.50299999999999,98.1514,0.0848385,117.51299999999999,0.0581255,116.745,0.06859760000000001,256.015,0.149451,0.108051,0.058043399999999995,0.0417355,0.240242,0.0630067,240.128,0.126903,0.0847424,227.615,115.86,NM_002908.4,7649.064502499999,121.03256249559897,80.51646844736842,1.5032025724614944,96
94085,130.015,132.406,0.188359,0.175564,132.407,0.028636500000000002,0.23935,0.104151,0.13934100000000002,0.0627576,0.0951353,0.105919,132.36,0.167371,0.180835,0.150361,0.0418222,0.104974,0.271123,0.152389,0.0182482,0.114264,0.23938800000000002,0.284447,0.162328,0.0124903,132.405,,0.124001,0.06572660000000001,0.185501,0.039843199999999995,0.0405476,0.09961829999999999,0.0672837,0.0971707,0.198464,132.321,0.16176400000000002,0.136164,0.208465,0.19148099999999998,0.10015700000000001,0.19225,0.12180999999999999,0.17435599999999998,0.20277,0.31621900000000003,0.16001400000000002,0.0779487,132.107,0.23794099999999999,0.0977423,0.0807803,0.198681,132.376,0.142836,0.047524300000000005,132.392,0.104946,0.0637,129.80100000000002,0.263411,0.17551,0.256446,0.192219,0.12984,132.01,0.193475,0.0470974,132.372,0.13750199999999999,0.07564689999999999,0.0910312,0.0671117,0.216703,132.386,0.127925,0.11860599999999999,0.213189,0.0402005,0.21038,0.0441796,132.55200000000002,0.202811,0.11398399999999999,0.019296999999999998,0.0718322,0.185912,0.0377157,0.195298,0.152399,0.062611,0.162983,0.180533,NM_148170.5,1858.870809,47.19724769539133,19.775221372340425,2.3866861870586216,95
140360,208.372,529.569,350.61699999999996,518.854,360.542,4.376,627.911,129.025,111.714,19.1867,72.245,209.422,625.424,507.93,571.0169999999999,235.873,124.898,93.3305,857.74,260.827,2.56894,842.045,821.7460000000001,630.802,227.399,5.39444,759.66,,306.507,29.0902,396.49699999999996,52.0147,12.9137,296.215,50.9342,42.9639,659.345,929.946,169.392,227.582,211.09900000000002,299.073,76.4405,371.714,196.649,260.58099999999996,416.52,519.194,158.82,56.2546,506.876,490.17800000000005,96.2388,45.9893,332.82300000000004,417.709,223.782,13.7995,496.833,77.6887,27.5913,216.59900000000002,478.42199999999997,247.30700000000002,486.014,406.44599999999997,247.40099999999998,252.06099999999998,309.449,13.6768,330.405,70.2844,31.3597,40.6461,49.3957,397.564,418.717,125.455,53.6424,1145.33,10.1774,435.94800000000004,2.87164,572.783,331.709,213.824,6.6384,4.0,220.09900000000002,10.5575,213.8,139.31,4.87747,331.087,324.567,NM_001080436.2,26320.167489999996,246.36496144394232,280.00178180851066,0.8798692631621463,95
55981,228.542,554.693,369.685,522.344,309.70099999999996,1.3077,621.855,114.21600000000001,98.4017,16.4762,57.1358,217.588,585.781,533.712,603.628,256.08799999999997,120.88799999999999,115.588,814.928,232.929,2.34127,741.062,826.414,650.9830000000001,247.07,2.00025,754.441,,297.025,18.1414,404.29900000000004,42.4868,17.7893,267.388,43.6967,42.9893,653.0409999999999,912.222,151.634,224.24900000000002,199.293,296.184,68.1841,407.75699999999995,194.855,258.485,413.306,496.708,167.453,38.8299,528.131,484.05699999999996,80.3571,41.1616,307.92900000000003,427.349,217.08599999999998,14.4956,457.415,82.4959,29.4469,172.623,398.596,263.052,506.095,389.466,242.513,197.28799999999998,337.61400000000003,14.1334,367.21,65.9102,56.7956,33.7427,49.2661,408.606,399.26099999999997,106.85600000000001,41.2276,1047.84,16.6115,504.11199999999997,1.0,556.915,338.968,198.76,2.65997,3.3301300000000005,188.675,9.286589999999999,206.576,129.132,10.9029,329.961,309.156,NM_016230.4,25789.88121,240.84433825643694,274.36043840425526,0.8778391653594234,95
139826,569.7180000000001,1397.98,870.5010000000001,1385.11,857.546,2.92688,1486.12,306.047,370.75199999999995,57.3863,134.173,433.156,1225.86,1179.07,1297.99,571.203,285.599,253.498,2372.24,781.855,8.21204,2066.4,2187.86,1511.04,602.289,4.12844,1761.96,,909.8939999999999,75.2398,1120.88,111.03200000000001,30.3828,691.318,131.732,80.7195,1852.15,2180.04,376.569,585.855,698.831,781.2330000000001,160.142,1212.37,697.8430000000001,615.049,1206.41,1415.26,527.789,95.4214,1507.02,1351.86,252.06400000000002,66.7903,829.439,1222.38,487.77,22.6301,1468.45,183.41400000000002,65.6061,451.892,1314.91,647.919,1309.88,1217.91,760.424,833.3710000000001,814.047,21.3477,1113.88,209.726,131.15200000000002,114.709,144.055,1031.78,1115.75,290.032,106.48,2857.48,24.264,1187.43,3.87144,1511.86,935.205,592.41,25.2127,12.9417,485.435,28.5328,561.745,297.143,38.0247,985.2739999999999,889.9,NM_001355197.2,69060.1987,636.5137752427908,734.6829648936169,0.866378840477074,95
56206,217.52200000000002,568.804,311.503,582.535,365.43800000000005,1.08914,540.45,131.709,108.169,20.9194,67.6356,234.395,646.46,671.258,835.183,288.913,130.624,113.944,985.303,342.096,1.4010200000000002,778.1560000000001,823.913,576.057,230.896,4.2295,752.034,,401.642,31.6551,541.615,64.9851,14.1548,296.472,57.9816,46.2107,892.195,898.503,154.81799999999998,197.886,249.957,350.06800000000004,78.9465,530.967,242.822,277.82,495.98400000000004,595.131,199.00099999999998,49.1035,571.0790000000001,589.3240000000001,83.0857,51.0088,337.325,488.916,241.71900000000002,25.0682,600.375,65.1965,33.3923,218.729,570.747,261.562,515.4259999999999,500.034,297.291,307.191,314.973,7.0,424.08,86.5959,42.2668,51.1546,54.1559,397.475,517.559,112.40899999999999,47.2617,1150.51,10.7103,485.776,2.97721,611.368,387.395,258.552,3.1609,3.08324,175.541,13.9518,233.083,139.69899999999998,3.4566199999999996,354.728,315.457,NR_110867.1,28960.40443,268.20521506685066,308.0894088297873,0.8705434441436064,95
24146,0.284747,0.14366800000000002,0.363093,0.38585,296.842,0.0660348,250.465,0.167372,0.23087199999999997,0.127691,0.170679,0.21469699999999997,151.393,0.358112,0.148774,0.277169,0.08519589999999999,0.174341,99.6211,0.310319,0.026423000000000002,38.0655,0.23259699999999997,0.0687298,0.28280500000000003,0.018572799999999997,42.5221,0.029433499999999998,0.26465700000000003,0.0814731,0.0735118,0.0868577,0.0714544,0.010446500000000001,0.17497000000000001,,0.429882,125.979,0.23020500000000002,0.21884,0.385816,0.32729600000000003,0.21742899999999998,0.370151,0.18040799999999999,0.0386106,0.374881,0.61374,0.00722977,0.123899,0.181947,0.488678,0.19173800000000002,0.15178,101.60600000000001,0.399967,0.268464,0.0963056,0.393237,0.177789,0.11506400000000001,0.32760300000000003,0.513987,0.30778,0.437579,0.421372,0.207573,0.254916,0.330776,0.108891,0.367257,0.12013,0.131424,0.122624,0.12696400000000002,0.37446999999999997,0.34982199999999997,0.244482,0.146081,0.474901,0.11511400000000001,107.256,0.07293250000000001,0.262833,0.387467,0.209389,0.00734135,0.0309718,0.342148,0.09994299999999999,0.328298,0.242186,0.10054099999999999,0.358574,0.338699,NM_018981.4,1232.9286729199998,47.347041647190146,13.116262477872352,3.6097967486596474,95
58857,16.4572,29.4127,19.87,455.58,20.2348,0.447375,165.102,11.8273,11.7414,3.9583800000000005,6.978110000000001,212.632,16.9707,30.6968,234.813,356.532,7.34105,10.8728,216.882,20.3414,0.921559,12.2235,42.4245,24.5092,7.76225,0.860081,37.346,,236.99099999999999,2.39578,414.223,5.66599,3.1724799999999997,436.755,6.4599400000000005,6.46781,37.2783,38.3172,13.0255,15.9937,18.6831,196.15400000000002,7.146539999999999,30.0068,16.5322,19.1167,230.02,22.3682,16.7902,6.1802,18.395,33.9933,7.91887,5.54551,22.0819,28.5424,17.6582,3.6456800000000005,30.538,7.68249,5.28065,16.0477,34.823,114.025,222.373,27.2662,234.78400000000002,20.1042,19.912,2.51615,24.0405,7.8892,6.18192,6.41277,6.46245,23.7807,13.4338,10.3267,6.08561,33.9564,2.72399,211.65099999999998,0.799668,39.872,25.4281,15.9223,1.13785,1.21522,6.36787,3.00256,17.3892,11.4106,2.09997,143.435,22.6173,NM_001322814.2,5271.257673,100.23546871983362,56.07720928723404,1.787454653929296,95
126788,204.042,417.904,301.918,467.991,296.08799999999997,3.0,488.119,70.1169,87.3318,9.75504,49.7441,150.908,444.352,368.356,423.61400000000003,143.339,74.5582,90.8858,728.679,206.782,1.0,659.888,605.835,518.4119999999999,217.38,2.68255,654.972,,265.262,19.2114,288.504,28.2577,9.23085,218.19,39.459,44.0346,444.528,698.08,128.357,153.425,153.554,185.828,54.297,306.744,161.793,198.016,332.025,429.233,128.386,40.8016,383.3,383.459,72.5651,21.1101,309.46,330.88599999999997,182.813,11.0,344.495,59.7306,41.1212,159.662,357.23699999999997,206.173,424.7,306.968,172.84099999999998,158.528,257.474,10.6244,300.525,67.8195,33.2549,34.4935,40.0519,419.564,311.654,73.9125,44.7754,755.6260000000001,19.8292,375.371,1.0,467.20099999999996,244.614,134.406,10.8311,4.71802,194.178,11.1067,188.50400000000002,99.4212,5.0,263.69599999999997,265.406,NR_034144.1,20575.976860000002,190.75002513030904,218.89337085106385,0.8714289719632319,95
58858,1291.0,3331.57,1822.11,3202.17,2071.76,5.99022,3261.47,834.814,780.722,115.166,368.80800000000005,1100.19,3746.34,3640.41,4126.99,1283.86,790.561,696.89,6452.26,1882.55,16.7846,5478.93,5827.62,3839.37,1395.88,15.5931,4594.68,,2184.16,95.6882,2433.73,351.67199999999997,102.113,1309.57,320.163,274.217,4692.87,5664.7,906.808,1307.58,1349.35,1909.92,412.145,3261.26,1724.04,1643.88,2753.89,3724.11,1329.27,264.441,3785.05,3464.49,442.23900000000003,225.595,2034.26,3073.74,1497.69,127.455,3443.19,419.3,215.80900000000003,1153.7,3282.53,1185.14,3461.82,3004.5,1609.66,1966.0,1834.36,60.9216,2518.57,413.15,288.629,299.407,321.762,2632.49,3059.68,603.807,270.137,7120.23,72.9648,2684.31,9.45878,4008.03,2396.94,1356.67,24.1148,20.8506,1172.04,84.206,1370.39,711.4830000000001,43.4953,2297.27,2141.8,NM_001322815.2,172199.401,1654.8584188394414,1831.9085212765958,0.9033521049873309,95
157102,206.87,579.486,376.01099999999997,622.286,307.607,2.24024,508.222,171.605,105.20700000000001,19.7529,70.8137,246.53,811.827,665.955,904.898,333.67199999999997,139.596,115.926,1108.04,297.024,1.34471,874.4730000000001,976.5039999999999,653.6619999999999,272.423,4.04957,762.668,,351.491,33.5214,417.031,35.7834,15.5213,302.144,65.6221,45.64,651.521,998.164,163.442,213.252,246.67,381.744,85.4922,466.66,239.15900000000002,245.76,436.575,629.1030000000001,176.97099999999998,41.0206,513.632,500.069,76.1946,37.7838,327.889,482.46,246.83,23.5846,567.192,75.1876,26.0231,125.05799999999999,537.087,253.59099999999998,556.737,492.24199999999996,245.213,249.605,263.988,12.9788,414.82,78.5396,50.7921,43.6424,55.1034,426.689,544.855,103.867,50.056000000000004,1116.18,11.264000000000001,455.869,1.8397299999999999,642.899,348.086,222.764,7.65574,1.50506,211.24599999999998,13.1462,226.842,173.512,12.0137,349.608,304.509,NM_002547.3,28861.630549999994,277.64321740549735,307.03862287234034,0.9042615382004728,95
8211,249.264,715.168,328.05,813.148,410.015,2.0,662.0360000000001,118.62899999999999,155.516,28.5869,75.9074,210.59599999999998,560.513,468.74800000000005,531.716,249.31900000000002,123.67299999999999,115.24700000000001,1400.49,391.334,5.0,1179.23,1073.77,732.4,282.783,1.0571700000000002,930.717,,504.48400000000004,29.3971,544.477,49.6503,21.0,349.845,87.7333,38.3523,922.054,1097.15,173.447,238.68200000000002,281.053,276.895,109.721,495.184,391.87800000000004,365.63,613.0880000000001,804.1610000000001,267.513,44.0,767.2239999999999,766.607,71.4225,39.5697,397.11800000000005,643.096,335.413,25.0,767.385,93.1246,31.1885,208.635,714.2080000000001,312.55,858.576,627.099,383.47900000000004,368.32199999999995,365.48699999999997,8.0,608.717,83.9259,51.4022,50.0,52.1906,497.56,625.87,105.85700000000001,51.0,1465.52,17.2809,575.7330000000001,1.0,850.451,539.2330000000001,251.967,1.0,7.0,249.048,18.1974,270.084,140.525,8.24972,580.123,386.105,NM_152367.2,34791.852490000005,339.7112916388119,370.126090319149,0.9178258450948126,95
142508,342.158,1034.05,558.795,1020.74,589.435,4.57686,976.533,285.529,248.102,30.9313,129.184,420.26800000000003,1148.99,1079.7,1252.64,537.304,217.481,224.66400000000002,2058.55,573.886,11.6645,1684.79,1930.38,1174.35,443.957,5.81297,1359.29,,740.74,54.2678,895.012,87.1918,25.5255,557.115,107.47,74.0928,1365.41,1678.33,314.83,416.256,425.324,620.616,143.623,1008.52,507.975,463.69699999999995,881.367,1118.63,365.907,53.9589,1091.7,1034.08,147.86,74.9794,600.1619999999999,925.9169999999999,495.468,29.6076,977.3910000000001,131.476,91.3611,351.816,1022.29,415.615,1057.45,827.8530000000001,563.672,482.167,540.5269999999999,20.1922,761.605,151.284,96.6527,92.196,105.499,730.2410000000001,1008.75,176.00400000000002,90.3514,2099.91,29.8156,874.07,1.95518,1191.8,632.594,386.173,13.0824,6.67767,442.095,23.1603,365.5,230.078,24.2282,831.393,642.54,NM_001002923.2,53138.860179999996,503.696253689008,565.3070231914896,0.891013613886039,95
94084,71.0789,440.272,337.843,596.929,305.045,2.1143099999999997,623.431,121.036,146.671,16.7779,68.4345,201.90900000000002,407.569,459.81199999999995,532.039,249.919,97.9195,103.96600000000001,1002.37,277.522,2.24396,877.418,839.1060000000001,752.2639999999999,250.02900000000002,1.52427,645.7280000000001,,359.31300000000005,29.7146,405.55300000000005,37.4128,12.8169,328.54900000000004,43.5062,48.501000000000005,601.962,868.8,183.74400000000003,201.896,251.662,333.142,83.2611,457.027,270.394,281.10900000000004,478.379,593.686,224.945,39.5037,480.015,508.455,77.0364,37.6496,359.08099999999996,305.505,225.09,17.2287,391.041,79.624,29.9159,69.3184,494.542,272.399,647.924,467.51099999999997,267.091,150.507,349.673,9.28544,282.807,97.4159,44.3043,53.3144,43.7266,531.089,330.54900000000004,108.801,63.8837,1127.29,9.37092,552.163,2.65578,565.241,380.77,180.995,3.0507299999999997,8.000680000000001,242.19099999999997,9.48724,272.46299999999997,144.196,9.52863,343.01300000000003,341.533,NM_001114173.3,26552.580959999996,252.41645093211397,282.4742655319149,0.8935909629034688,95
