,IDBD-D100380,IDBD-D100376,IDBD-D100381,IDBD-D100377,IDBD-D100382,IDBD-D100383,IDBD-D100384,IDBD-D100386,IDBD-D100387,IDBD-D100388,IDBD-D100389,IDBD-D100390,IDBD-D100391,IDBD-D100392,IDBD-D100393,IDBD-D100394,IDBD-D100395,IDBD-D100396,IDBD-D100412,IDBD-D100411,IDBD-D100413,IDBD-D100414,IDBD-D100415,IDBD-D100416,IDBD-D100417,IDBD-D100418,IDBD-D100419,IDBD-D100420,IDBD-D100438,IDBD-D100439,IDBD-D100440,IDBD-D100441,IDBD-D100442,IDBD-D100443,IDBD-D100446,IDBD-D100447,IDBD-D100448,IDBD-D100454,IDBD-D100455,IDBD-D100456,IDBD-D100458,IDBD-D100459,IDBD-D100457,IDBD-D100460,IDBD-D100397,IDBD-D100398,IDBD-D100399,IDBD-D100400,IDBD-D100401,IDBD-D100402,IDBD-D100403,IDBD-D100404,IDBD-D100405,IDBD-D100406,IDBD-D100407,IDBD-D100409,IDBD-D100408,IDBD-D100410,IDBD-D100444,IDBD-D100445,IDBD-D100450,IDBD-D100451,IDBD-D100452,IDBD-D100453,IDBD-D100472,IDBD-D100473,IDBD-D100474,IDBD-D100475,IDBD-D100476,IDBD-D100477,IDBD-D100478,IDBD-D100479,IDBD-D100480,IDBD-D100481,IDBD-D100482,IDBD-D100483,IDBD-D100484,IDBD-D100485,IDBD-D100486,IDBD-D100487,IDBD-D100488,IDBD-D100489,IDBD-D100490,IDBD-D100491,IDBD-D100461,IDBD-D100462,IDBD-D100463,IDBD-D100464,IDBD-D100465,IDBD-D100466,IDBD-D100467,IDBD-D100468,IDBD-D100469,IDBD-D100470,IDBD-D100471,target_id,sum,std,mean,cv,samples_observed
58858,968.322,1028.72,925.9010000000001,1005.76,987.571,529.364,971.308,1163.8,1085.01,1039.11,914.802,864.9780000000001,1084.4,1121.89,1090.51,823.2330000000001,1062.87,1071.61,1236.27,1230.61,721.7389999999999,1168.54,1224.09,990.2239999999999,973.8480000000001,905.334,1080.46,,1129.05,573.9540000000001,1048.58,1137.83,335.63699999999994,799.279,997.788,1085.57,1183.39,1083.85,895.201,1066.86,1054.8,1152.59,918.566,1376.69,1335.25,1088.03,1068.94,1237.77,1242.12,868.018,1296.57,1163.08,861.7139999999999,899.789,1017.83,1169.58,1129.72,1199.9,1200.67,843.35,961.6160000000001,1044.97,1152.67,781.1089999999999,1114.91,1250.75,1059.72,1324.11,1026.38,803.794,1184.53,925.179,1077.44,1130.46,1009.14,1033.49,1179.84,994.9630000000001,965.81,1149.83,933.117,983.717,841.058,1163.58,1255.16,1198.67,595.141,863.918,994.073,1166.39,964.8380000000001,898.2360000000001,700.53,1204.87,1139.32,NM_001322815.2,96805.56900000002,179.69047260905984,1029.8464787234047,0.1744827761432983,95
157102,292.143,336.897,359.746,367.99699999999996,276.077,372.745,284.973,450.42699999999996,275.288,335.564,330.712,364.934,442.43699999999995,386.411,450.19699999999995,402.838,353.365,335.62800000000004,399.724,365.57300000000004,108.868,351.154,386.19199999999995,317.41900000000004,357.842,442.67900000000003,337.67199999999997,,342.096,378.57,338.301,217.986,96.0557,347.207,385.055,340.184,309.33099999999996,359.585,303.79,327.594,363.051,433.74699999999996,358.75,370.9,348.744,306.257,319.059,393.68300000000005,311.356,253.518,331.27,316.086,279.535,283.741,308.887,345.645,350.55300000000005,418.048,372.39,284.731,218.321,213.268,355.095,314.688,337.592,385.81800000000004,303.952,316.519,278.106,322.414,367.33099999999996,331.14,356.98900000000003,310.246,325.388,315.394,395.58,322.249,336.95300000000003,339.376,271.22,314.545,308.0,351.41,343.19,370.574,355.73699999999997,117.413,337.342,342.852,300.703,412.441,364.30800000000005,345.235,304.981,NM_002547.3,31267.5777,62.119272006144854,332.6338053191489,0.18674972601339748,95
8211,873.421,1031.64,778.758,1193.14,913.064,825.683,921.082,772.5930000000001,1009.68,1204.98,879.596,773.502,757.951,674.855,656.3710000000001,746.8480000000001,776.773,827.895,1253.58,1195.08,1004.41,1174.95,1053.68,882.459,921.653,286.743,1022.46,,1218.29,823.75,1095.93,750.4739999999999,322.465,997.5089999999999,1277.33,709.295,1086.22,980.694,799.918,909.7669999999999,1026.37,780.6310000000001,1142.41,976.541,1417.87,1130.53,1111.74,1248.63,1167.8,674.7239999999999,1227.78,1202.3,650.149,737.302,928.237,1143.17,1181.96,1099.52,1250.11,875.0239999999999,649.23,882.814,1171.63,962.35,1291.78,1219.57,1179.42,1158.89,955.357,493.101,1337.46,877.9839999999999,896.409,881.931,764.682,912.546,1127.47,814.8910000000001,851.826,1105.62,1032.43,985.67,415.397,1153.42,1319.14,1040.02,115.294,1354.96,986.807,1177.56,888.341,828.806,620.721,1421.41,959.502,NM_152367.2,90191.726,246.7803347762365,959.4864468085104,0.25720043841899903,95
142508,4181.96,5202.96,4627.05,5224.28,4578.53,6590.82,4739.06,6486.34,5618.57,4547.76,5221.51,5384.25,5419.49,5422.07,5393.68,5614.17,4764.62,5629.46,6427.21,6113.11,8173.29,5855.33,6607.34,4935.49,5047.12,5499.64,5208.67,,6239.59,5304.21,6283.75,4597.03,1367.18,5540.82,5457.75,4779.69,5610.64,5232.77,5064.57,5534.26,5417.83,6102.97,5216.08,6937.37,6410.87,5001.08,5574.74,6058.53,5571.62,2886.19,6093.81,5656.98,4694.8,4873.19,4893.24,5741.11,6090.13,4542.08,5553.81,4309.15,6633.66,5192.6,5849.66,4463.67,5549.56,5615.82,6047.03,5291.74,4928.32,4341.28,5836.92,5520.41,5879.32,5672.37,5391.71,4671.58,6338.58,4725.99,5263.86,5525.89,6213.37,5219.69,2832.95,5638.07,5397.93,5559.9,5261.18,4508.59,6110.16,5227.67,4193.3,4733.28,6358.67,7105.5,5569.67,NM_001002923.2,505821.51999999996,891.0040983106933,5381.079999999999,0.16558090537785974,95
94084,126.759,323.231,408.17800000000005,445.775,345.73,444.246,441.444,401.18800000000005,484.644,359.931,403.595,377.431,280.497,336.917,334.26,381.02,313.01099999999997,380.11,456.63599999999997,431.337,229.418,444.934,419.06699999999995,461.305,414.74,210.416,361.034,,441.61699999999996,423.772,415.452,287.809,100.165,476.774,322.375,456.517,360.913,395.23699999999997,431.284,391.659,467.741,478.004,441.211,458.709,497.914,442.371,441.49199999999996,469.159,499.77,308.306,390.952,405.849,356.899,357.038,427.173,276.39099999999996,403.691,385.644,324.211,380.777,316.94,149.28,412.89599999999996,426.86400000000003,496.14,462.73699999999997,418.07800000000003,241.014,465.186,291.286,316.247,518.6709999999999,393.226,478.60900000000004,326.066,495.733,303.059,426.272,543.053,432.834,284.937,481.115,561.47,390.161,474.075,380.22,179.012,788.18,488.403,312.454,456.101,432.836,364.88699999999994,427.74199999999996,431.962,NM_001114173.3,37101.476,97.17345128455047,394.6965531914894,0.2461978715010622,95
102844,485.69699999999995,511.598,493.476,528.196,499.264,253.07299999999998,532.72,500.92900000000003,529.575,409.86800000000005,481.733,480.977,481.695,447.505,470.80800000000005,451.64300000000003,451.57800000000003,475.858,560.356,526.91,133.506,528.2769999999999,529.766,483.898,507.11699999999996,374.184,538.721,,539.271,491.538,511.05699999999996,405.569,128.003,515.151,531.374,468.18800000000005,492.964,480.69800000000004,463.05800000000005,483.07800000000003,498.19699999999995,501.408,497.158,526.63,572.378,505.06199999999995,534.236,542.457,560.404,428.71,594.799,507.066,450.909,450.233,501.129,499.32099999999997,493.397,446.48900000000003,531.018,478.293,387.89300000000003,506.666,496.425,463.56,545.27,574.784,531.2959999999999,571.95,506.777,403.415,563.6569999999999,497.75300000000004,467.973,481.108,529.303,523.391,512.632,428.649,463.75699999999995,519.565,538.005,532.664,448.655,547.2819999999999,563.252,541.5269999999999,504.56,171.368,550.136,534.703,456.038,460.715,461.051,543.279,517.668,NM_152318.3,45644.898,79.84080886296191,485.5840212765957,0.16442223253776184,95
98073,289.371,427.975,346.314,418.13699999999994,404.439,278.961,316.625,474.30300000000005,353.39599999999996,661.952,421.077,523.781,452.657,466.55300000000005,488.916,509.38,447.289,413.889,540.862,499.102,182.257,466.12199999999996,496.921,328.64300000000003,299.491,355.575,412.436,,468.46,567.077,463.348,440.5,133.30700000000002,395.81699999999995,361.125,408.07,425.556,358.517,335.44800000000004,385.269,380.32199999999995,535.996,518.885,493.582,473.88599999999997,352.50199999999995,432.961,551.5840000000001,456.43300000000005,308.605,447.101,441.043,261.363,285.618,340.07099999999997,482.11400000000003,334.34,594.51,421.00199999999995,178.593,322.686,332.75699999999995,474.60900000000004,360.99,437.899,466.904,437.777,402.00199999999995,257.673,149.678,421.536,339.474,436.04699999999997,338.744,468.426,353.16900000000004,523.2919999999999,364.47,408.62300000000005,448.222,304.332,335.56699999999995,787.29,523.241,469.74699999999996,551.788,294.767,313.211,377.593,454.517,357.205,385.92,542.632,503.584,489.3,NM_020297.3,38745.101,104.05392906536798,412.18192553191494,0.25244660820846976,95
58855,0.000862027,0.000283673,0.0005008980000000001,0.00304976,0.000375889,0.132654,0.00414694,0.00145114,0.00163672,0.0218982,0.00287066,0.00765218,0.00025452200000000003,0.000267207,0.00160089,7.21754,0.00034434,0.00181751,0.00114642,0.00064652,0.0677761,3.85156e-05,2.64554,0.000253772,0.0007061880000000001,0.0862715,0.00022888099999999998,,0.00322508,58.6165,0.0106011,0.00213823,0.00512445,0.00591468,0.00384383,0.00688176,0.00023297900000000002,0.000127785,0.00116638,0.000832427,0.00122234,0.0106255,19.4299,0.00043312900000000003,0.000479295,0.000722596,0.0030838000000000003,0.038835400000000006,0.00107384,0.00534376,5.32385e-05,0.000449222,0.00226814,0.00650794,0.000542621,0.00037891,0.000783995,0.014073500000000001,0.000335974,0.00238851,0.00685397,0.00122882,0.000571103,13.4273,0.0031324,0.000376588,0.00639824,0.000583494,0.000547178,0.0304356,32.0097,0.00298954,0.00502144,0.00526853,0.00383102,0.000306645,0.000371197,0.002262,0.00528825,0.643588,0.0255979,0.00354182,0.313021,0.00046961,0.000621885,0.000819748,0.03446369999999999,0.0981472,0.000994987,0.027636900000000002,0.000846434,0.00166343,0.0436495,88.2419,0.000556282,NM_001322819.2,223.3278892751,11.516245717671492,2.3758286093095746,4.847254415804917,95
18786,3533.62,3858.09,3651.97,4096.87,3570.18,4020.73,4003.32,4389.97,3819.85,3787.25,4183.8,3902.23,3937.35,4232.59,4657.66,4992.32,4010.95,4227.46,4277.89,4250.77,1940.79,4113.34,4171.51,3464.21,3580.72,4867.83,3729.26,,4376.27,4467.55,4473.79,4603.42,1241.36,4010.95,4554.98,3550.11,4749.23,3661.41,3637.85,4139.92,4347.07,4292.48,3883.95,4701.18,4587.21,4347.83,4405.29,4616.29,4741.39,3480.66,4755.75,4669.09,3959.35,4109.17,3603.2,4341.16,4616.86,4665.8,4505.71,3150.03,3311.77,4202.19,4733.39,3663.53,4053.43,4632.79,4835.91,4790.56,3942.25,3725.5,4098.98,4239.15,3468.41,3773.76,4410.45,3751.07,4558.75,4281.89,3575.12,4212.99,4904.01,3880.02,3527.86,4144.78,4511.99,4941.24,2314.03,3509.36,3445.31,4012.99,3662.24,3701.42,2812.91,4648.5,4113.47,NR_130931.1,380910.8599999999,615.5188647986658,4052.2431914893614,0.1518958353959102,95
101923,1271.74,1514.84,1420.42,1423.77,1194.08,1677.63,1279.56,2481.97,1290.12,1139.7,1350.37,1607.25,1679.5,1888.29,1845.24,1918.7,1743.34,1606.96,1673.43,1637.8,680.497,1596.33,1866.86,1390.37,1353.41,1417.49,1450.7,,1602.51,1630.0,1439.37,2259.11,369.12300000000005,1466.32,1339.47,1359.31,1449.49,1584.43,1368.64,1736.86,1633.15,1834.93,1205.39,1909.61,1554.48,1513.89,1503.49,1702.48,1481.7,1204.9,1450.86,1409.9,1204.36,1754.79,1384.46,1695.37,1491.71,1316.67,1448.51,1062.38,1420.85,1171.22,1537.31,1232.86,1343.75,1460.3,1360.38,1357.51,1259.88,823.6389999999999,1434.12,1432.1,1082.32,1484.69,1558.43,1330.65,1668.53,1683.77,1261.7,1466.88,628.138,1379.4,830.803,1549.59,1647.65,1536.2,1168.35,1716.95,1386.21,1266.46,1251.36,1301.57,1797.78,1830.3,1477.34,XM_011537985.1,136907.02,302.98833818711284,1456.457659574468,0.20803099643530779,95
18057,37.0262,30.5744,35.4231,27.3357,34.1415,51.0595,27.5445,40.8123,38.4566,71.0881,44.9515,32.2383,28.9736,28.4806,28.9516,42.0321,40.4077,43.6522,25.0587,38.3395,,19.7308,29.3996,26.7583,35.2741,141.494,100.66,504.389,24.1022,51.0983,32.7307,44.7138,22.6343,28.1517,40.5101,30.3826,6.2133199999999995,25.6502,47.6444,37.524,45.721000000000004,34.5505,51.5483,28.7414,29.0671,40.7752,1.96475,34.7247,38.0392,68.3382,21.1723,33.5446,59.3398,71.818,29.4289,29.0873,39.086,98.3347,32.0023,54.9125,55.66,44.3128,34.8086,0.6254850000000001,29.2167,27.4736,29.4802,27.6188,39.0462,61.7017,32.1579,35.06,28.2539,27.7082,38.7845,32.4947,3.5479300000000005,59.0291,40.8828,23.1528,69.4167,30.9639,325.531,34.1044,31.5916,33.4451,93.5235,83.3472,43.652,51.9275,41.7707,48.9406,73.9748,29.671,30.9518,NM_001171509.3,4531.633585,59.68752342751963,48.20886792553194,1.2381025731556012,95
11735,358.42800000000005,321.443,339.561,339.98,358.88199999999995,227.373,394.265,266.566,344.86300000000006,325.986,341.519,290.529,291.437,276.949,234.033,242.94,253.213,304.76,342.035,302.532,331.908,359.38599999999997,324.72,339.847,348.23699999999997,448.151,343.657,,350.548,287.022,339.91,296.619,80.1762,312.425,270.71,240.93099999999998,272.182,330.717,345.36,360.291,325.38,316.893,299.645,328.915,363.536,337.925,343.01300000000003,320.306,378.75,313.29200000000003,357.029,298.264,346.51300000000003,296.29400000000004,384.194,340.91,332.211,374.355,311.303,339.473,246.658,377.70300000000003,282.22900000000004,363.298,398.876,335.039,321.683,356.4,347.735,203.68200000000002,362.926,336.06699999999995,325.127,278.915,355.478,371.223,288.808,284.465,395.202,323.408,298.582,362.12800000000004,457.561,355.338,312.625,262.105,142.694,402.67400000000004,452.994,285.115,340.25,380.92699999999996,124.318,295.814,358.55199999999996,NR_037845.1,30234.8912,59.82657419338444,321.6477787234043,0.18600027157293478,95
167219,56.0119,44.8085,47.1915,50.9142,50.9759,94.5611,50.9294,30.0606,42.3587,62.7558,42.4667,42.2327,36.9376,39.5614,34.1956,38.1341,32.3499,40.0483,48.5737,46.0526,46.0119,50.3148,44.4308,41.5693,49.0708,31.0632,50.3147,,49.1966,38.2471,43.5881,16.2669,22.8615,38.5805,45.589,36.6281,36.9616,46.0373,43.9825,38.8539,40.3269,36.961,50.6696,44.8756,55.4675,46.2602,43.5911,45.9947,50.632,30.3611,48.0803,44.3345,39.0784,41.0683,48.0406,48.7799,51.9343,35.2583,46.648,48.9092,30.9918,36.3884,42.2595,50.6558,51.8902,45.1103,46.2828,45.6215,46.505,28.2361,50.4793,51.2278,60.6122,26.7113,63.1017,48.6392,43.4845,41.2057,54.4094,45.8536,43.5123,55.7244,95.1464,55.7494,52.3632,46.3304,66.0203,44.336000000000006,59.5805,44.4657,48.9447,34.2285,60.318999999999996,39.8669,55.6069,XR_001756688.1,4309.821000000001,11.330033889255652,45.84915957446808,0.24711541049849434,95
108228,2498.48,8534.04,5202.32,4096.81,2710.22,3119.59,6694.81,2329.28,2415.86,2555.93,2785.19,1315.67,3179.0,3295.65,2748.76,1378.44,1143.9,1057.22,5139.14,6684.02,3110.63,3247.23,1415.57,6475.73,1967.84,1120.77,3967.86,,4458.62,2132.05,4704.48,1318.16,611.239,1981.1,2077.35,2653.87,4526.01,8384.95,4293.44,1957.74,2142.33,1970.07,1918.7,2302.64,2015.9,2197.02,5978.68,4855.58,1607.77,6641.31,1736.1,1884.07,2026.51,2793.28,3095.22,10016.7,1856.38,2510.59,1626.35,2722.75,3156.37,1893.99,1618.81,5804.75,3945.05,6634.31,6775.82,6794.02,8088.66,2134.84,1952.96,2058.73,8548.28,2019.68,2802.67,2554.48,1711.09,8186.08,2530.22,3987.06,3551.95,2251.84,2282.09,1855.05,1767.01,1988.35,2793.25,2418.94,2097.08,1691.06,2952.4,2786.84,3429.58,2375.09,5893.35,XR_943570.1,314518.66900000005,2054.4530315952775,3345.9432872340435,0.6140131063887849,95
157395,130.872,147.89700000000002,142.944,143.83,135.843,98.8041,149.39600000000002,141.963,131.639,157.21200000000002,134.514,173.33599999999998,167.053,162.135,160.756,149.40200000000002,157.88299999999998,148.662,149.42600000000002,143.138,154.859,150.303,156.504,142.697,148.873,216.38,148.621,,142.855,137.26,149.866,117.01700000000001,42.8747,141.16299999999998,133.938,111.48200000000001,149.428,136.70600000000002,139.222,136.981,139.82399999999998,118.806,142.203,123.65100000000001,154.369,151.811,140.417,152.88299999999998,145.19899999999998,125.307,138.09799999999998,141.655,123.73299999999999,129.02700000000002,143.959,141.41299999999998,138.201,142.403,144.51,142.85,139.083,144.036,146.85299999999998,134.144,138.207,124.695,126.663,117.20299999999999,125.169,60.3507,148.912,119.804,137.961,152.208,139.5,141.406,147.774,136.6,139.41,145.81,109.62100000000001,139.627,260.805,147.131,148.75,163.86,59.9852,192.704,149.49,155.472,140.92700000000002,130.776,99.3157,144.404,151.6,NR_003255.2,13224.3104,25.650653874059774,140.68415319148932,0.18232795444378103,95
144869,436.461,391.483,416.2,388.215,383.092,207.127,392.925,410.524,439.168,496.10900000000004,315.76099999999997,368.44699999999995,370.279,383.585,387.80199999999996,275.29900000000004,358.74800000000005,347.806,400.61800000000005,344.431,435.004,402.046,415.994,407.08099999999996,449.49199999999996,1021.32,429.72900000000004,,396.92699999999996,398.914,461.279,287.651,102.057,395.57800000000003,401.838,481.29400000000004,384.57099999999997,413.941,374.41900000000004,318.41,433.30800000000005,350.904,374.82300000000004,377.361,391.772,376.079,413.586,411.45,395.074,434.83,424.94699999999995,401.86300000000006,475.07800000000003,435.681,382.532,356.42900000000003,473.524,481.406,437.209,392.048,328.63699999999994,435.829,385.83,478.48199999999997,402.11,437.34,380.26199999999994,400.911,416.95,431.227,414.689,350.83099999999996,434.202,446.975,511.651,464.59,311.015,386.151,366.67699999999996,408.833,425.72900000000004,429.51599999999996,1042.04,386.38800000000003,399.24199999999996,425.63199999999995,530.739,678.454,410.89,618.761,437.241,424.164,139.124,391.786,385.923,NM_001321768.2,39030.35,117.1643642775125,415.2164893617021,0.2821765688005918,95
120449,688.561,756.205,732.428,774.1339999999999,718.176,507.5,668.546,921.2719999999999,745.437,703.148,679.418,744.7860000000001,820.574,784.9,791.716,830.735,753.227,788.959,925.1160000000001,893.385,729.9810000000001,816.5210000000001,873.551,695.2360000000001,724.8539999999999,676.92,783.248,1816.72,884.595,1102.51,859.186,782.252,215.31799999999998,717.7189999999999,789.5010000000001,565.734,764.6569999999999,744.403,653.487,764.127,801.9810000000001,811.95,828.066,816.913,850.9010000000001,756.827,729.174,922.564,857.2769999999999,501.63599999999997,825.895,784.872,532.149,734.3689999999999,735.0989999999999,849.284,734.4680000000001,655.877,796.9060000000001,640.529,539.249,705.753,824.5010000000001,594.604,793.045,828.6419999999999,810.949,665.1139999999999,643.83,473.67699999999996,898.827,670.676,649.899,807.309,818.8919999999999,734.077,844.5880000000001,804.5189999999999,569.879,804.758,820.825,771.64,,784.0139999999999,874.365,805.3639999999999,365.421,443.805,764.0010000000001,739.44,607.056,663.025,740.9960000000001,937.5239999999999,842.091,NM_001145204.3,70997.835,169.1949985430285,755.2961170212765,0.2240114767308705,95
22487,324.492,300.904,308.323,266.199,308.819,664.5110000000001,317.564,347.75300000000004,356.841,241.736,312.226,314.04400000000004,271.26099999999997,252.359,294.3,191.072,327.244,315.736,323.332,303.268,114.726,320.478,330.716,323.231,195.021,260.725,272.134,,322.823,256.704,323.64599999999996,273.385,91.6263,338.981,309.232,257.334,299.03,307.099,289.741,316.756,298.41900000000004,319.158,271.389,270.85200000000003,321.855,311.84,303.936,285.943,322.97700000000003,267.503,271.666,150.128,303.447,302.487,316.466,236.718,312.18,311.652,296.621,265.194,204.875,282.437,299.235,316.145,332.543,305.383,314.973,187.292,305.279,281.746,315.38599999999997,293.673,342.01,297.073,320.494,314.60200000000003,235.768,302.007,303.888,285.072,287.368,311.25,308.965,319.786,316.286,277.061,168.125,240.666,360.855,268.992,284.03,332.14099999999996,223.375,71.7574,322.6,NM_003937.3,27218.941699999996,65.79432061414246,289.563209574468,0.22721919925819137,95
83856,319.376,315.54,365.779,384.585,422.163,,363.709,259.96299999999997,411.64099999999996,473.19300000000004,325.732,337.837,268.64599999999996,253.141,233.145,256.474,273.02099999999996,214.22299999999998,305.138,323.857,422.834,370.81800000000004,281.848,342.35,384.36699999999996,522.567,351.458,2119.08,339.66,309.658,325.394,192.671,120.53,336.963,337.05699999999996,316.04900000000004,276.957,310.893,327.684,280.013,263.425,255.78099999999998,238.87599999999998,281.914,341.6,324.92,320.057,323.527,294.631,276.03700000000003,393.279,333.45,328.034,173.601,410.009,300.802,327.045,462.87300000000005,301.528,403.279,304.493,388.023,295.585,350.70300000000003,391.014,354.02,308.307,427.44300000000004,362.587,216.234,396.30800000000005,372.89300000000003,263.24,263.837,271.704,397.648,288.978,270.232,350.284,343.702,444.208,391.11,291.454,367.189,406.097,283.8,323.575,164.495,459.80199999999996,383.00300000000004,370.89,285.955,346.356,296.472,400.01099999999997,XM_017016162.2,32562.334000000003,197.2415970978355,346.4078085106383,0.5693913135095456,95
57168,605.694,736.716,500.42,721.2739999999999,637.432,731.09,603.616,796.248,774.8919999999999,521.3240000000001,581.519,699.9,690.962,659.747,710.123,723.923,655.4910000000001,820.1519999999999,941.056,853.2810000000001,249.52,858.352,876.4739999999999,643.059,624.7719999999999,279.416,660.495,,938.177,628.363,873.38,711.6489999999999,194.821,723.79,878.0089999999999,565.639,803.785,688.061,507.17,764.4730000000001,757.107,856.8389999999999,778.5319999999999,896.4689999999999,907.789,585.6,780.887,900.7860000000001,847.5160000000001,451.945,931.9989999999999,861.802,338.103,459.87300000000005,672.6210000000001,789.4,783.258,816.0889999999999,846.6410000000001,595.633,672.2689999999999,571.6659999999999,789.177,519.3240000000001,859.5369999999999,886.966,882.3439999999999,802.563,742.1669999999999,392.30400000000003,868.9830000000001,590.87,768.0880000000001,816.477,737.044,613.503,822.0139999999999,680.065,491.524,805.186,517.637,722.3530000000001,558.35,862.64,798.747,743.321,362.569,342.93,700.808,805.49,620.754,614.118,603.641,950.832,794.1469999999999,NM_001366306.2,65603.562,165.4571701773783,697.9102340425537,0.2370751453506983,95
